LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,10.5777038076248,72.4518300981305,484,2.71293996095103,82.2589117302963,5.84932088285229,54,6.84948561765402,1237.60204645692,0.00206611570247934,5.73196071023801
B,2.75275441177596,35.8558725453872,296,1.80101571436634,44.3312337902927,3.6772954283519,13,13.0254527581538,1272.12309039177,0.00337837837837838,4.79084158415842
B,1.37088392353313,38.2288228822882,80,2.24500001326047,23.5148514851485,3.40637450199203,7,27.8862580748357,1297.13459326212,0.0125,5.17369727047146
B,1.85071302204414,36.667576419214,144,1.99012338858042,28.9642467248908,3.51116625310174,9,19.8126754296644,1264.86497015394,0.00694444444444444,4.78113879003559
B,0.467868516688247,44.3777292576419,55,2.25094589964203,12.3089519650655,3.22142857142857,6,94.8508559023474,1359.12001627339,0.0181818181818182,5.97794117647059
B,0.526586325596243,29.0692124105012,41,1.98354936227593,10.7875894988067,3.20567375886525,5,55.2031281434943,1200.43286867205,0.024390243902439,4.61363636363636
B,0.944839139816838,24.7406225059856,40,1.87135092865579,13.8068635275339,3.37012987012987,9,26.1850101920859,1267.4861047836,0.025,4.36619718309859
B,0.275331793843733,35.852534562212,69,2.1494664006836,9.72350230414747,3.45901639344262,6,130.215744653741,1315.68126094571,0.0144927536231884,6.59322033898305
B,0.780453718843119,26.3768115942029,34,2.04889215092341,11.9967793880837,3.40182648401826,6,33.7967658521786,1209.8244111349,0.0294117647058824,4.6271186440678
B,0.622603498091596,27.7755349212757,28,1.68114140989784,13.0601534113847,3.26767676767677,6,44.6119159407445,1340.13770913771,0.0357142857142857,4.0233918128655
B,0.232866572080686,48.8962472406181,35,2.38543359788183,6.12582781456954,3.36363636363636,5,209.975381196731,1232.59673202614,0.0285714285714286,5.09195402298851
B,0.693736638971661,32.7536231884058,82,2.17806756236469,14.6739130434783,3.38912133891213,8,47.2133391094308,1215.66588027131,0.0121951219512195,5.22543352601156
B,1.10619413240541,31.0918623204924,40,2.40168061515597,24.2990654205607,3.49508196721311,10,28.1070577122691,988.479768786127,0.025,4.90647482014388
B,4.14816071391853,58.1572588140529,1247,1.93116688605368,60.9455356589628,3.89621707268766,17,14.0200109940087,1292.75612957108,0.000801924619085806,4.76688674454038
B,13.1860777284316,73.6051789852713,1258,2.62796040311745,80.6477562199536,4.4909343003413,23,5.58203739589408,1199.67621426747,0.000794912559618442,5.49470975121533
B,4.36368294635709,69.375293565054,1015,2.46518902713471,64.1410286519493,3.82778556412053,9,15.8983350573099,1393.58832191199,0.000985221674876847,5.8669314796425
B,18.2982683660159,72.2054297268574,1258,2.58862804574716,82.6936082701889,5.0114173392999,34,3.94602528952738,1330.21301953272,0.000794912559618442,5.42968344577063
B,2.15812419645315,46.8669927789425,133,2.10320672075483,30.2585604472397,3.42067149440421,7,21.7165410850626,1266.00119344689,0.0075187969924812,4.7396937573616
B,0.761539827949349,42.4525158280573,41,2.2282993665072,6.26457847384205,3.05691056910569,4,55.7456278319312,1293.76825571783,0.024390243902439,4.91891891891892
B,0.630344862587865,32.9307568438003,57,1.88095848472796,5.63607085346216,3.07692307692308,4,52.2424450460402,1275.4103470437,0.0175438596491228,4.67428571428571
B,1.86152664790729,40.9127734269511,58,2.07535459256781,17.8166351606805,3.32367758186398,7,21.9780756149501,1273.458255568,0.0172413793103448,4.65437788018433
B,2.1690518783542,61.5475767271004,307,2.18444941212313,62.4955563455386,4.12999216914644,16,28.3753364044941,1062.2268564493,0.00325732899022801,5.74557522123894
B,14.4502245793894,74.0236021354313,725,2.44393031148992,84.8974431019949,5.45889792231256,54,5.12266101670227,1071.35925449871,0.00137931034482759,4.9625618083353
B,4.27447023718574,63.9290989660266,317,2.41154275745445,69.0014771048744,4.47452107279693,24,14.9560285646337,1168.54379219004,0.00315457413249211,5.45637922339889
B,4.41520542035679,67.4981320765561,424,2.35047546279436,73.6076786022185,4.8881679389313,29,15.2876538349379,1070.31541576524,0.00235849056603774,5.3212505663797
